2020-02-04 15:56:45 status half-installed libxtst6:amd64 2:1.2.3-1
2020-02-04 15:56:45 status unpacked libxtst6:amd64 2:1.2.3-1
2020-02-04 15:56:45 status unpacked libxtst6:amd64 2:1.2.3-1
2020-02-04 15:56:45 install openjdk-8-jre-headless:amd64 <none> 8u232-b09-1~deb9u1
2020-02-04 15:56:45 status half-installed openjdk-8-jre-headless:amd64 8u232-b09-1~deb9u1
2020-02-04 15:56:57 status unpacked openjdk-8-jre-headless:amd64 8u232-b09-1~deb9u1
2020-02-04 15:56:57 status unpacked openjdk-8-jre-headless:amd64 8u232-b09-1~deb9u1
2020-02-04 15:56:57 install ca-certificates-java:all <none> 20170929~deb9u3
2020-02-04 15:56:57 status half-installed ca-certificates-java:all 20170929~deb9u3
2020-02-04 15:56:57 status unpacked ca-certificates-java:all 20170929~deb9u3
2020-02-04 15:56:57 status unpacked ca-certificates-java:all 20170929~deb9u3
2020-02-04 15:56:57 install libunistring0:amd64 <none> 0.9.6+really0.9.3-0.1
2020-02-04 15:56:57 status half-installed libunistring0:amd64 0.9.6+really0.9.3-0.1
2020-02-04 15:56:57 status unpacked libunistring0:amd64 0.9.6+really0.9.3-0.1
2020-02-04 15:56:57 status unpacked libunistring0:amd64 0.9.6+really0.9.3-0.1
2020-02-04 15:56:57 install libidn2-0:amd64 <none> 0.16-1+deb9u1
2020-02-04 15:56:57 status half-installed libidn2-0:amd64 0.16-1+deb9u1
2020-02-04 15:56:58 status unpacked libidn2-0:amd64 0.16-1+deb9u1
2020-02-04 15:56:58 status unpacked libidn2-0:amd64 0.16-1+deb9u1
2020-02-04 15:56:58 install libnghttp2-14:amd64 <none> 1.18.1-1+deb9u1
2020-02-04 15:56:58 status half-installed libnghttp2-14:amd64 1.18.1-1+deb9u1
2020-02-04 15:56:58 status unpacked libnghttp2-14:amd64 1.18.1-1+deb9u1
2020-02-04 15:56:58 status unpacked libnghttp2-14:amd64 1.18.1-1+deb9u1
2020-02-04 15:56:58 install libpsl5:amd64 <none> 0.17.0-3
2020-02-04 15:56:58 status half-installed libpsl5:amd64 0.17.0-3
2020-02-04 15:56:58 status unpacked libpsl5:amd64 0.17.0-3
2020-02-04 15:56:58 status unpacked libpsl5:amd64 0.17.0-3
2020-02-04 15:56:58 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d.1-1+b1
2020-02-04 15:56:58 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2020-02-04 15:56:58 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2020-02-04 15:56:58 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-1+b1
2020-02-04 15:56:58 install libssh2-1:amd64 <none> 1.7.0-1+deb9u1
2020-02-04 15:56:58 status half-installed libssh2-1:amd64 1.7.0-1+deb9u1
2020-02-04 15:56:58 status unpacked libssh2-1:amd64 1.7.0-1+deb9u1
2020-02-04 15:56:58 status unpacked libssh2-1:amd64 1.7.0-1+deb9u1
2020-02-04 15:56:58 install libcurl3:amd64 <none> 7.52.1-5+deb9u9
2020-02-04 15:56:58 status half-installed libcurl3:amd64 7.52.1-5+deb9u9
2020-02-04 15:56:58 status unpacked libcurl3:amd64 7.52.1-5+deb9u9
2020-02-04 15:56:58 status unpacked libcurl3:amd64 7.52.1-5+deb9u9
2020-02-04 15:56:59 install curl:amd64 <none> 7.52.1-5+deb9u9
2020-02-04 15:56:59 status half-installed curl:amd64 7.52.1-5+deb9u9
2020-02-04 15:56:59 status unpacked curl:amd64 7.52.1-5+deb9u9
2020-02-04 15:56:59 status unpacked curl:amd64 7.52.1-5+deb9u9
2020-02-04 15:56:59 install libdconf1:amd64 <none> 0.26.0-2+b1
2020-02-04 15:56:59 status half-installed libdconf1:amd64 0.26.0-2+b1
2020-02-04 15:56:59 status unpacked libdconf1:amd64 0.26.0-2+b1
2020-02-04 15:56:59 status unpacked libdconf1:amd64 0.26.0-2+b1
2020-02-04 15:56:59 install dconf-service:amd64 <none> 0.26.0-2+b1
2020-02-04 15:56:59 status half-installed dconf-service:amd64 0.26.0-2+b1
2020-02-04 15:56:59 status unpacked dconf-service:amd64 0.26.0-2+b1
2020-02-04 15:56:59 status unpacked dconf-service:amd64 0.26.0-2+b1
2020-02-04 15:56:59 install dconf-gsettings-backend:amd64 <none> 0.26.0-2+b1
2020-02-04 15:56:59 status half-installed dconf-gsettings-backend:amd64 0.26.0-2+b1
2020-02-04 15:56:59 status unpacked dconf-gsettings-backend:amd64 0.26.0-2+b1
2020-02-04 15:56:59 status unpacked dconf-gsettings-backend:amd64 0.26.0-2+b1
2020-02-04 15:56:59 install libproxy1v5:amd64 <none> 0.4.14-2
2020-02-04 15:56:59 status half-installed libproxy1v5:amd64 0.4.14-2
2020-02-04 15:56:59 status unpacked libproxy1v5:amd64 0.4.14-2
2020-02-04 15:56:59 status unpacked libproxy1v5:amd64 0.4.14-2
2020-02-04 15:56:59 install glib-networking-common:all <none> 2.50.0-1
2020-02-04 15:56:59 status half-installed glib-networking-common:all 2.50.0-1
2020-02-04 15:56:59 status unpacked glib-networking-common:all 2.50.0-1
2020-02-04 15:56:59 status unpacked glib-networking-common:all 2.50.0-1
2020-02-04 15:56:59 install glib-networking-services:amd64 <none> 2.50.0-1+b1
2020-02-04 15:56:59 status half-installed glib-networking-services:amd64 2.50.0-1+b1
2020-02-04 15:56:59 status unpacked glib-networking-services:amd64 2.50.0-1+b1
2020-02-04 15:56:59 status unpacked glib-networking-services:amd64 2.50.0-1+b1
2020-02-04 15:56:59 install gsettings-desktop-schemas:all <none> 3.22.0-1
2020-02-04 15:56:59 status half-installed gsettings-desktop-schemas:all 3.22.0-1
2020-02-04 15:57:00 status unpacked gsettings-desktop-schemas:all 3.22.0-1
2020-02-04 15:57:00 status unpacked gsettings-desktop-schemas:all 3.22.0-1
2020-02-04 15:57:00 install glib-networking:amd64 <none> 2.50.0-1+b1
2020-02-04 15:57:00 status half-installed glib-networking:amd64 2.50.0-1+b1
2020-02-04 15:57:00 status unpacked glib-networking:amd64 2.50.0-1+b1
2020-02-04 15:57:00 status unpacked glib-networking:amd64 2.50.0-1+b1
2020-02-04 15:57:00 install gnome-icon-theme:all <none> 3.12.0-2
2020-02-04 15:57:00 status half-installed gnome-icon-theme:all 3.12.0-2
2020-02-04 15:57:06 status unpacked gnome-icon-theme:all 3.12.0-2
2020-02-04 15:57:06 status unpacked gnome-icon-theme:all 3.12.0-2
2020-02-04 15:57:06 install libasound2-data:all <none> 1.1.3-5
2020-02-04 15:57:06 status half-installed libasound2-data:all 1.1.3-5
2020-02-04 15:57:06 status unpacked libasound2-data:all 1.1.3-5
2020-02-04 15:57:06 status unpacked libasound2-data:all 1.1.3-5
2020-02-04 15:57:06 install libasound2:amd64 <none> 1.1.3-5
2020-02-04 15:57:06 status half-installed libasound2:amd64 1.1.3-5
2020-02-04 15:57:07 status unpacked libasound2:amd64 1.1.3-5
2020-02-04 15:57:07 status unpacked libasound2:amd64 1.1.3-5
2020-02-04 15:57:07 install libasyncns0:amd64 <none> 0.8-6
2020-02-04 15:57:07 status half-installed libasyncns0:amd64 0.8-6
2020-02-04 15:57:07 status unpacked libasyncns0:amd64 0.8-6
2020-02-04 15:57:07 status unpacked libasyncns0:amd64 0.8-6
2020-02-04 15:57:07 install libatk1.0-data:all <none> 2.22.0-1
2020-02-04 15:57:07 status half-installed libatk1.0-data:all 2.22.0-1
2020-02-04 15:57:07 status unpacked libatk1.0-data:all 2.22.0-1
2020-02-04 15:57:07 status unpacked libatk1.0-data:all 2.22.0-1
2020-02-04 15:57:07 install libatk1.0-0:amd64 <none> 2.22.0-1
2020-02-04 15:57:07 status half-installed libatk1.0-0:amd64 2.22.0-1
2020-02-04 15:57:07 status unpacked libatk1.0-0:amd64 2.22.0-1
2020-02-04 15:57:07 status unpacked libatk1.0-0:amd64 2.22.0-1
2020-02-04 15:57:07 install libatspi2.0-0:amd64 <none> 2.22.0-6+deb9u1
2020-02-04 15:57:07 status half-installed libatspi2.0-0:amd64 2.22.0-6+deb9u1
2020-02-04 15:57:07 status unpacked libatspi2.0-0:amd64 2.22.0-6+deb9u1
2020-02-04 15:57:07 status unpacked libatspi2.0-0:amd64 2.22.0-6+deb9u1
2020-02-04 15:57:08 install libatk-bridge2.0-0:amd64 <none> 2.22.0-2
2020-02-04 15:57:08 status half-installed libatk-bridge2.0-0:amd64 2.22.0-2
2020-02-04 15:57:08 status unpacked libatk-bridge2.0-0:amd64 2.22.0-2
2020-02-04 15:57:08 status unpacked libatk-bridge2.0-0:amd64 2.22.0-2
2020-02-04 15:57:08 install libfontenc1:amd64 <none> 1:1.1.3-1+b2
2020-02-04 15:57:08 status half-installed libfontenc1:amd64 1:1.1.3-1+b2
2020-02-04 15:57:08 status unpacked libfontenc1:amd64 1:1.1.3-1+b2
2020-02-04 15:57:08 status unpacked libfontenc1:amd64 1:1.1.3-1+b2
2020-02-04 15:57:08 install libdrm2:amd64 <none> 2.4.74-1
2020-02-04 15:57:08 status half-installed libdrm2:amd64 2.4.74-1
2020-02-04 15:57:08 status unpacked libdrm2:amd64 2.4.74-1
2020-02-04 15:57:08 status unpacked libdrm2:amd64 2.4.74-1
2020-02-04 15:57:08 install libglapi-mesa:amd64 <none> 13.0.6-1+b2
2020-02-04 15:57:08 status half-installed libglapi-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:08 status unpacked libglapi-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:08 status unpacked libglapi-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:08 install libx11-xcb1:amd64 <none> 2:1.6.4-3+deb9u1
2020-02-04 15:57:08 status half-installed libx11-xcb1:amd64 2:1.6.4-3+deb9u1
2020-02-04 15:57:08 status unpacked libx11-xcb1:amd64 2:1.6.4-3+deb9u1
2020-02-04 15:57:08 status unpacked libx11-xcb1:amd64 2:1.6.4-3+deb9u1
2020-02-04 15:57:08 install libxcb-dri2-0:amd64 <none> 1.12-1
2020-02-04 15:57:08 status half-installed libxcb-dri2-0:amd64 1.12-1
2020-02-04 15:57:08 status unpacked libxcb-dri2-0:amd64 1.12-1
2020-02-04 15:57:08 status unpacked libxcb-dri2-0:amd64 1.12-1
2020-02-04 15:57:08 install libxcb-dri3-0:amd64 <none> 1.12-1
2020-02-04 15:57:08 status half-installed libxcb-dri3-0:amd64 1.12-1
2020-02-04 15:57:09 status unpacked libxcb-dri3-0:amd64 1.12-1
2020-02-04 15:57:09 status unpacked libxcb-dri3-0:amd64 1.12-1
2020-02-04 15:57:09 install libxcb-glx0:amd64 <none> 1.12-1
2020-02-04 15:57:09 status half-installed libxcb-glx0:amd64 1.12-1
2020-02-04 15:57:09 status unpacked libxcb-glx0:amd64 1.12-1
2020-02-04 15:57:09 status unpacked libxcb-glx0:amd64 1.12-1
2020-02-04 15:57:09 install libxcb-present0:amd64 <none> 1.12-1
2020-02-04 15:57:09 status half-installed libxcb-present0:amd64 1.12-1
2020-02-04 15:57:09 status unpacked libxcb-present0:amd64 1.12-1
2020-02-04 15:57:09 status unpacked libxcb-present0:amd64 1.12-1
2020-02-04 15:57:09 install libxcb-sync1:amd64 <none> 1.12-1
2020-02-04 15:57:09 status half-installed libxcb-sync1:amd64 1.12-1
2020-02-04 15:57:09 status unpacked libxcb-sync1:amd64 1.12-1
2020-02-04 15:57:09 status unpacked libxcb-sync1:amd64 1.12-1
2020-02-04 15:57:09 install libxfixes3:amd64 <none> 1:5.0.3-1
2020-02-04 15:57:09 status half-installed libxfixes3:amd64 1:5.0.3-1
2020-02-04 15:57:09 status unpacked libxfixes3:amd64 1:5.0.3-1
2020-02-04 15:57:09 status unpacked libxfixes3:amd64 1:5.0.3-1
2020-02-04 15:57:09 install libxdamage1:amd64 <none> 1:1.1.4-2+b3
2020-02-04 15:57:09 status half-installed libxdamage1:amd64 1:1.1.4-2+b3
2020-02-04 15:57:09 status unpacked libxdamage1:amd64 1:1.1.4-2+b3
2020-02-04 15:57:09 status unpacked libxdamage1:amd64 1:1.1.4-2+b3
2020-02-04 15:57:09 install libxshmfence1:amd64 <none> 1.2-1+b2
2020-02-04 15:57:09 status half-installed libxshmfence1:amd64 1.2-1+b2
2020-02-04 15:57:10 status unpacked libxshmfence1:amd64 1.2-1+b2
2020-02-04 15:57:10 status unpacked libxshmfence1:amd64 1.2-1+b2
2020-02-04 15:57:10 install libxxf86vm1:amd64 <none> 1:1.1.4-1+b2
2020-02-04 15:57:10 status half-installed libxxf86vm1:amd64 1:1.1.4-1+b2
2020-02-04 15:57:10 status unpacked libxxf86vm1:amd64 1:1.1.4-1+b2
2020-02-04 15:57:10 status unpacked libxxf86vm1:amd64 1:1.1.4-1+b2
2020-02-04 15:57:10 install libgl1-mesa-glx:amd64 <none> 13.0.6-1+b2
2020-02-04 15:57:10 status half-installed libgl1-mesa-glx:amd64 13.0.6-1+b2
2020-02-04 15:57:10 status unpacked libgl1-mesa-glx:amd64 13.0.6-1+b2
2020-02-04 15:57:10 status unpacked libgl1-mesa-glx:amd64 13.0.6-1+b2
2020-02-04 15:57:10 install libice6:amd64 <none> 2:1.0.9-2
2020-02-04 15:57:10 status half-installed libice6:amd64 2:1.0.9-2
2020-02-04 15:57:10 status unpacked libice6:amd64 2:1.0.9-2
2020-02-04 15:57:10 status unpacked libice6:amd64 2:1.0.9-2
2020-02-04 15:57:10 install libsm6:amd64 <none> 2:1.2.2-1+b3
2020-02-04 15:57:10 status half-installed libsm6:amd64 2:1.2.2-1+b3
2020-02-04 15:57:10 status unpacked libsm6:amd64 2:1.2.2-1+b3
2020-02-04 15:57:10 status unpacked libsm6:amd64 2:1.2.2-1+b3
2020-02-04 15:57:10 install libxt6:amd64 <none> 1:1.1.5-1
2020-02-04 15:57:10 status half-installed libxt6:amd64 1:1.1.5-1
2020-02-04 15:57:10 status unpacked libxt6:amd64 1:1.1.5-1
2020-02-04 15:57:10 status unpacked libxt6:amd64 1:1.1.5-1
2020-02-04 15:57:10 install libxmu6:amd64 <none> 2:1.1.2-2
2020-02-04 15:57:10 status half-installed libxmu6:amd64 2:1.1.2-2
2020-02-04 15:57:10 status unpacked libxmu6:amd64 2:1.1.2-2
2020-02-04 15:57:10 status unpacked libxmu6:amd64 2:1.1.2-2
2020-02-04 15:57:11 install libxpm4:amd64 <none> 1:3.5.12-1
2020-02-04 15:57:11 status half-installed libxpm4:amd64 1:3.5.12-1
2020-02-04 15:57:11 status unpacked libxpm4:amd64 1:3.5.12-1
2020-02-04 15:57:11 status unpacked libxpm4:amd64 1:3.5.12-1
2020-02-04 15:57:11 install libxaw7:amd64 <none> 2:1.0.13-1+b2
2020-02-04 15:57:11 status half-installed libxaw7:amd64 2:1.0.13-1+b2
2020-02-04 15:57:11 status unpacked libxaw7:amd64 2:1.0.13-1+b2
2020-02-04 15:57:11 status unpacked libxaw7:amd64 2:1.0.13-1+b2
2020-02-04 15:57:11 install libxcb-shape0:amd64 <none> 1.12-1
2020-02-04 15:57:11 status half-installed libxcb-shape0:amd64 1.12-1
2020-02-04 15:57:11 status unpacked libxcb-shape0:amd64 1.12-1
2020-02-04 15:57:11 status unpacked libxcb-shape0:amd64 1.12-1
2020-02-04 15:57:11 install libxcomposite1:amd64 <none> 1:0.4.4-2
2020-02-04 15:57:11 status half-installed libxcomposite1:amd64 1:0.4.4-2
2020-02-04 15:57:11 status unpacked libxcomposite1:amd64 1:0.4.4-2
2020-02-04 15:57:11 status unpacked libxcomposite1:amd64 1:0.4.4-2
2020-02-04 15:57:11 install libxft2:amd64 <none> 2.3.2-1+b2
2020-02-04 15:57:11 status half-installed libxft2:amd64 2.3.2-1+b2
2020-02-04 15:57:11 status unpacked libxft2:amd64 2.3.2-1+b2
2020-02-04 15:57:11 status unpacked libxft2:amd64 2.3.2-1+b2
2020-02-04 15:57:11 install libxinerama1:amd64 <none> 2:1.1.3-1+b3
2020-02-04 15:57:11 status half-installed libxinerama1:amd64 2:1.1.3-1+b3
2020-02-04 15:57:11 status unpacked libxinerama1:amd64 2:1.1.3-1+b3
2020-02-04 15:57:11 status unpacked libxinerama1:amd64 2:1.1.3-1+b3
2020-02-04 15:57:12 install libxmuu1:amd64 <none> 2:1.1.2-2
2020-02-04 15:57:12 status half-installed libxmuu1:amd64 2:1.1.2-2
2020-02-04 15:57:12 status unpacked libxmuu1:amd64 2:1.1.2-2
2020-02-04 15:57:12 status unpacked libxmuu1:amd64 2:1.1.2-2
2020-02-04 15:57:12 install libxrandr2:amd64 <none> 2:1.5.1-1
2020-02-04 15:57:12 status half-installed libxrandr2:amd64 2:1.5.1-1
2020-02-04 15:57:12 status unpacked libxrandr2:amd64 2:1.5.1-1
2020-02-04 15:57:12 status unpacked libxrandr2:amd64 2:1.5.1-1
2020-02-04 15:57:12 install libxv1:amd64 <none> 2:1.0.11-1
2020-02-04 15:57:12 status half-installed libxv1:amd64 2:1.0.11-1
2020-02-04 15:57:12 status unpacked libxv1:amd64 2:1.0.11-1
2020-02-04 15:57:12 status unpacked libxv1:amd64 2:1.0.11-1
2020-02-04 15:57:12 install libxxf86dga1:amd64 <none> 2:1.1.4-1+b3
2020-02-04 15:57:12 status half-installed libxxf86dga1:amd64 2:1.1.4-1+b3
2020-02-04 15:57:12 status unpacked libxxf86dga1:amd64 2:1.1.4-1+b3
2020-02-04 15:57:12 status unpacked libxxf86dga1:amd64 2:1.1.4-1+b3
2020-02-04 15:57:12 install x11-utils:amd64 <none> 7.7+3+b1
2020-02-04 15:57:12 status half-installed x11-utils:amd64 7.7+3+b1
2020-02-04 15:57:12 status unpacked x11-utils:amd64 7.7+3+b1
2020-02-04 15:57:12 status unpacked x11-utils:amd64 7.7+3+b1
2020-02-04 15:57:12 install libatk-wrapper-java:all <none> 0.33.3-13+deb9u1
2020-02-04 15:57:12 status half-installed libatk-wrapper-java:all 0.33.3-13+deb9u1
2020-02-04 15:57:12 status unpacked libatk-wrapper-java:all 0.33.3-13+deb9u1
2020-02-04 15:57:12 status unpacked libatk-wrapper-java:all 0.33.3-13+deb9u1
2020-02-04 15:57:12 install libcairo-gobject2:amd64 <none> 1.14.8-1
2020-02-04 15:57:12 status half-installed libcairo-gobject2:amd64 1.14.8-1
2020-02-04 15:57:13 status unpacked libcairo-gobject2:amd64 1.14.8-1
2020-02-04 15:57:13 status unpacked libcairo-gobject2:amd64 1.14.8-1
2020-02-04 15:57:13 install libgtk-3-common:all <none> 3.22.11-1
2020-02-04 15:57:13 status half-installed libgtk-3-common:all 3.22.11-1
2020-02-04 15:57:15 status unpacked libgtk-3-common:all 3.22.11-1
2020-02-04 15:57:15 status unpacked libgtk-3-common:all 3.22.11-1
2020-02-04 15:57:15 install libcolord2:amd64 <none> 1.3.3-2
2020-02-04 15:57:15 status half-installed libcolord2:amd64 1.3.3-2
2020-02-04 15:57:15 status unpacked libcolord2:amd64 1.3.3-2
2020-02-04 15:57:15 status unpacked libcolord2:amd64 1.3.3-2
2020-02-04 15:57:15 install libepoxy0:amd64 <none> 1.3.1-2
2020-02-04 15:57:15 status half-installed libepoxy0:amd64 1.3.1-2
2020-02-04 15:57:15 status unpacked libepoxy0:amd64 1.3.1-2
2020-02-04 15:57:15 status unpacked libepoxy0:amd64 1.3.1-2
2020-02-04 15:57:15 install libjson-glib-1.0-common:all <none> 1.2.6-1
2020-02-04 15:57:15 status half-installed libjson-glib-1.0-common:all 1.2.6-1
2020-02-04 15:57:15 status unpacked libjson-glib-1.0-common:all 1.2.6-1
2020-02-04 15:57:15 status unpacked libjson-glib-1.0-common:all 1.2.6-1
2020-02-04 15:57:15 install libjson-glib-1.0-0:amd64 <none> 1.2.6-1
2020-02-04 15:57:15 status half-installed libjson-glib-1.0-0:amd64 1.2.6-1
2020-02-04 15:57:16 status unpacked libjson-glib-1.0-0:amd64 1.2.6-1
2020-02-04 15:57:16 status unpacked libjson-glib-1.0-0:amd64 1.2.6-1
2020-02-04 15:57:16 install libsoup2.4-1:amd64 <none> 2.56.0-2+deb9u2
2020-02-04 15:57:16 status half-installed libsoup2.4-1:amd64 2.56.0-2+deb9u2
2020-02-04 15:57:16 status unpacked libsoup2.4-1:amd64 2.56.0-2+deb9u2
2020-02-04 15:57:16 status unpacked libsoup2.4-1:amd64 2.56.0-2+deb9u2
2020-02-04 15:57:16 install libsoup-gnome2.4-1:amd64 <none> 2.56.0-2+deb9u2
2020-02-04 15:57:16 status half-installed libsoup-gnome2.4-1:amd64 2.56.0-2+deb9u2
2020-02-04 15:57:16 status unpacked libsoup-gnome2.4-1:amd64 2.56.0-2+deb9u2
2020-02-04 15:57:16 status unpacked libsoup-gnome2.4-1:amd64 2.56.0-2+deb9u2
2020-02-04 15:57:16 install librest-0.7-0:amd64 <none> 0.8.0-2
2020-02-04 15:57:16 status half-installed librest-0.7-0:amd64 0.8.0-2
2020-02-04 15:57:16 status unpacked librest-0.7-0:amd64 0.8.0-2
2020-02-04 15:57:16 status unpacked librest-0.7-0:amd64 0.8.0-2
2020-02-04 15:57:16 install libwayland-client0:amd64 <none> 1.12.0-1+deb9u1
2020-02-04 15:57:16 status half-installed libwayland-client0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:16 status unpacked libwayland-client0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:16 status unpacked libwayland-client0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:16 install libwayland-cursor0:amd64 <none> 1.12.0-1+deb9u1
2020-02-04 15:57:16 status half-installed libwayland-cursor0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:16 status unpacked libwayland-cursor0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:16 status unpacked libwayland-cursor0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:16 install libwayland-server0:amd64 <none> 1.12.0-1+deb9u1
2020-02-04 15:57:16 status half-installed libwayland-server0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:16 status unpacked libwayland-server0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:16 status unpacked libwayland-server0:amd64 1.12.0-1+deb9u1
2020-02-04 15:57:17 install libgbm1:amd64 <none> 13.0.6-1+b2
2020-02-04 15:57:17 status half-installed libgbm1:amd64 13.0.6-1+b2
2020-02-04 15:57:17 status unpacked libgbm1:amd64 13.0.6-1+b2
2020-02-04 15:57:17 status unpacked libgbm1:amd64 13.0.6-1+b2
2020-02-04 15:57:17 install libxcb-xfixes0:amd64 <none> 1.12-1
2020-02-04 15:57:17 status half-installed libxcb-xfixes0:amd64 1.12-1
2020-02-04 15:57:17 status unpacked libxcb-xfixes0:amd64 1.12-1
2020-02-04 15:57:17 status unpacked libxcb-xfixes0:amd64 1.12-1
2020-02-04 15:57:17 install libegl1-mesa:amd64 <none> 13.0.6-1+b2
2020-02-04 15:57:17 status half-installed libegl1-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:17 status unpacked libegl1-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:17 status unpacked libegl1-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:17 install libwayland-egl1-mesa:amd64 <none> 13.0.6-1+b2
2020-02-04 15:57:17 status half-installed libwayland-egl1-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:17 status unpacked libwayland-egl1-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:17 status unpacked libwayland-egl1-mesa:amd64 13.0.6-1+b2
2020-02-04 15:57:17 install libxcursor1:amd64 <none> 1:1.1.14-1+deb9u2
2020-02-04 15:57:17 status half-installed libxcursor1:amd64 1:1.1.14-1+deb9u2
2020-02-04 15:57:17 status unpacked libxcursor1:amd64 1:1.1.14-1+deb9u2
2020-02-04 15:57:17 status unpacked libxcursor1:amd64 1:1.1.14-1+deb9u2
2020-02-04 15:57:17 install xkb-data:all <none> 2.19-1+deb9u1
2020-02-04 15:57:17 status half-installed xkb-data:all 2.19-1+deb9u1
2020-02-04 15:57:18 status unpacked xkb-data:all 2.19-1+deb9u1
2020-02-04 15:57:18 status unpacked xkb-data:all 2.19-1+deb9u1
2020-02-04 15:57:18 install libxkbcommon0:amd64 <none> 0.7.1-2~deb9u1
2020-02-04 15:57:18 status half-installed libxkbcommon0:amd64 0.7.1-2~deb9u1
2020-02-04 15:57:18 status unpacked libxkbcommon0:amd64 0.7.1-2~deb9u1
2020-02-04 15:57:18 status unpacked libxkbcommon0:amd64 0.7.1-2~deb9u1
2020-02-04 15:57:18 install libgtk-3-0:amd64 <none> 3.22.11-1
2020-02-04 15:57:18 status half-installed libgtk-3-0:amd64 3.22.11-1
2020-02-04 15:57:19 status unpacked libgtk-3-0:amd64 3.22.11-1
2020-02-04 15:57:19 status unpacked libgtk-3-0:amd64 3.22.11-1
2020-02-04 15:57:19 install libgtk2.0-common:all <none> 2.24.31-2
2020-02-04 15:57:19 status half-installed libgtk2.0-common:all 2.24.31-2
2020-02-04 15:57:21 status unpacked libgtk2.0-common:all 2.24.31-2
2020-02-04 15:57:21 status unpacked libgtk2.0-common:all 2.24.31-2
2020-02-04 15:57:21 install libgtk2.0-0:amd64 <none> 2.24.31-2
2020-02-04 15:57:21 status half-installed libgtk2.0-0:amd64 2.24.31-2
2020-02-04 15:57:22 status unpacked libgtk2.0-0:amd64 2.24.31-2
2020-02-04 15:57:22 status unpacked libgtk2.0-0:amd64 2.24.31-2
2020-02-04 15:57:22 install libatk-wrapper-java-jni:amd64 <none> 0.33.3-13+deb9u1
2020-02-04 15:57:22 status half-installed libatk-wrapper-java-jni:amd64 0.33.3-13+deb9u1
2020-02-04 15:57:22 status unpacked libatk-wrapper-java-jni:amd64 0.33.3-13+deb9u1
2020-02-04 15:57:22 status unpacked libatk-wrapper-java-jni:amd64 0.33.3-13+deb9u1
2020-02-04 15:57:22 install libflac8:amd64 <none> 1.3.2-1
2020-02-04 15:57:22 status half-installed libflac8:amd64 1.3.2-1
2020-02-04 15:57:22 status unpacked libflac8:amd64 1.3.2-1
2020-02-04 15:57:22 status unpacked libflac8:amd64 1.3.2-1
2020-02-04 15:57:22 install libgif7:amd64 <none> 5.1.4-0.4
2020-02-04 15:57:22 status half-installed libgif7:amd64 5.1.4-0.4
2020-02-04 15:57:23 status unpacked libgif7:amd64 5.1.4-0.4
2020-02-04 15:57:23 status unpacked libgif7:amd64 5.1.4-0.4
2020-02-04 15:57:23 install libvorbis0a:amd64 <none> 1.3.5-4+deb9u2
2020-02-04 15:57:23 status half-installed libvorbis0a:amd64 1.3.5-4+deb9u2
2020-02-04 15:57:23 status unpacked libvorbis0a:amd64 1.3.5-4+deb9u2
2020-02-04 15:57:23 status unpacked libvorbis0a:amd64 1.3.5-4+deb9u2
2020-02-04 15:57:23 install libvorbisenc2:amd64 <none> 1.3.5-4+deb9u2
2020-02-04 15:57:23 status half-installed libvorbisenc2:amd64 1.3.5-4+deb9u2
2020-02-04 15:57:23 status unpacked libvorbisenc2:amd64 1.3.5-4+deb9u2
2020-02-04 15:57:23 status unpacked libvorbisenc2:amd64 1.3.5-4+deb9u2
2020-02-04 15:57:23 install libsndfile1:amd64 <none> 1.0.27-3
2020-02-04 15:57:23 status half-installed libsndfile1:amd64 1.0.27-3
2020-02-04 15:57:23 status unpacked libsndfile1:amd64 1.0.27-3
2020-02-04 15:57:23 status unpacked libsndfile1:amd64 1.0.27-3
2020-02-04 15:57:23 install libpulse0:amd64 <none> 10.0-1+deb9u1
2020-02-04 15:57:23 status half-installed libpulse0:amd64 10.0-1+deb9u1
2020-02-04 15:57:23 status unpacked libpulse0:amd64 10.0-1+deb9u1
2020-02-04 15:57:23 status unpacked libpulse0:amd64 10.0-1+deb9u1
2020-02-04 15:57:23 install net-tools:amd64 <none> 1.60+git20161116.90da8a0-1
2020-02-04 15:57:23 status half-installed net-tools:amd64 1.60+git20161116.90da8a0-1
